X,Y,FID,OBJECTID,CITY_NAME,GMI_ADMIN,ADMIN_NAME,FIPS_CNTRY,CNTRY_NAME,STATUS,POP,POP_RANK,POP_CLASS,PORT_ID,LABEL_FLAG,POP_SOURCE,CITY_NAME2,POP_updated,POP_updated_year,POP_SOURCE_updated,comments
-8777367.367,5296559.867,479,479,Buffalo,USA-NYO,New York,US,United States,Other,255284,4,"250,000 to 499,999",3430,0,US_Census_2019,Buffalo,274678,2023,citypopulation.de,
-9248303.926,5220230.898,480,480,Detroit,USA-MCH,Michigan,US,United States,Other,670031,3,"500,000 to 999,999",3620,0,US_Census_2019,Detroit,633218,2023,citypopulation.de,
-9097864.32,5070144.86,481,481,Cleveland,USA-OHI,Ohio,US,United States,Other,381009,4,"250,000 to 499,999",3490,0,US_Census_2019,Cleveland,362656,2023,citypopulation.de,
-8905234.726,4938459.429,482,482,Pittsburgh,USA-PEN,Pennsylvania,US,United States,Other,300286,4,"250,000 to 499,999",16510,0,US_Census_2019,Pittsburgh,303255,2023,citypopulation.de,
-9238738.017,4872483.143,483,483,Columbus,USA-OHI,Ohio,US,United States,Provincial capital,898553,3,"500,000 to 999,999",0,0,US_Census_2019,Columbus,913175,2023,citypopulation.de,
-8609449.039,2883976.059,484,484,Nassau,BHS,Bahamas,BF,The Bahamas,National capital,266100,4,"250,000 to 499,999",9990,0,UN_Data_2010_2020,Nassau,296522,2022,citypopulation.de,
-9809105.683,3591688.078,485,485,Mobile,USA-ALB,Alabama,US,United States,Other,188720,5,"100,000 to 249,999",8770,0,US_Census_2019,Mobile,182595,2023,citypopulation.de,
-9606760.91,3810660.066,486,486,Montgomery,USA-ALB,Alabama,US,United States,Provincial capital,198525,5,"100,000 to 249,999",0,0,US_Census_2019,Montgomery,195287,2023,citypopulation.de,
-9384233.369,3561524.905,487,487,Tallahassee,USA-FLA,Florida,US,United States,Provincial capital,194500,5,"100,000 to 249,999",0,0,US_Census_2019,Tallahassee,202221,2023,citypopulation.de,
-9090349.246,3546039.189,488,488,Jacksonville,USA-FLA,Florida,US,United States,Other,911507,3,"500,000 to 999,999",8580,0,US_Census_2019,Jacksonville,985843,2023,citypopulation.de,
-9194213.667,3248640.062,489,489,Tampa,USA-FLA,Florida,US,United States,Other,399700,4,"250,000 to 499,999",8670,0,US_Census_2019,Tampa,403364,2023,citypopulation.de,
-8935639.634,2978303.602,490,490,Miami,USA-FLA,Florida,US,United States,Other,467963,4,"250,000 to 499,999",8640,0,US_Census_2019,Miami,455924,2023,citypopulation.de,
-9079774.444,2638066.297,491,491,Matanzas,CUB-MTN,Matanzas,CU,Cuba,Provincial capital,143924,5,"100,000 to 249,999",10110,1,UN_Data_2010_2020,Matanzas,145034,2022,citypopulation.de,
-9174557.866,2637939.992,492,492,Havana,CUB-CHB,Ciudad de la Habana,CU,Cuba,National and provincial capital,2131937,2,"1,000,000 to 4,999,999",10100,0,UN_Data_2010_2020,Havana,2137847,2022,citypopulation.de,
-9795084.447,5322319.189,493,493,Milwaukee,USA-WIS,Wisconsin,US,United States,Other,590157,3,"500,000 to 999,999",4860,0,US_Census_2019,Milwaukee,561385,2023,citypopulation.de,
-9951962.11,5322124.447,494,494,Madison,USA-WIS,Wisconsin,US,United States,Provincial capital,259680,4,"250,000 to 499,999",0,0,US_Census_2019,Madison,280305,2023,citypopulation.de,
-9412953.128,5270358.358,495,495,Lansing,USA-MCH,Michigan,US,United States,Provincial capital,118210,5,"100,000 to 249,999",0,0,US_Census_2019,Lansing,112115,2023,citypopulation.de,
-9756184.622,5135032.182,496,496,Chicago,USA-ILL,Illinois,US,United States,Other,2693976,2,"1,000,000 to 4,999,999",4800,0,US_Census_2019,Chicago,2664452,2023,citypopulation.de,
-9588504.742,4838950.266,497,497,Indianapolis,USA-IND,Indiana,US,United States,Provincial capital,886220,3,"500,000 to 999,999",0,0,US_Census_2019,Indianapolis,879293,2023,citypopulation.de,
-9980238.039,4836052.506,498,498,Springfield,USA-ILL,Illinois,US,United States,Provincial capital,114230,5,"100,000 to 249,999",0,0,US_Census_2019,Springfield,112544,2023,citypopulation.de,
-9403938.245,4742895.099,499,499,Cincinnati,USA-OHI,Ohio,US,United States,Other,303940,4,"250,000 to 499,999",0,0,US_Census_2019,Cincinnati,311097,2023,citypopulation.de,
-9444234.682,4607859.988,500,500,Frankfort,USA-KEN,Kentucky,US,United States,Provincial capital,27755,7,"Less than 50,000",0,0,US_Census_2019,Frankfort,28608,2020,citypopulation.de,
2319008.012,1555522.132,501,1001,Abeche,TCD-OUA,Ouaddai,CD,Chad,Provincial capital,0,0, ,0,0, ,Abeche,97963,2009,citypopulation.de,
1001207.201,1550937.114,502,1002,Zinder,NER-ZND,Zinder,NG,Niger,Provincial capital,322935,4,"250,000 to 499,999",0,1,UN_Data_2010_2020,Zinder,235605,2012,citypopulation.de,
2041377.303,1484191.648,503,1003,Ati,TCD-BAT,Batha,CD,Chad,Provincial capital,0,0, ,0,0, ,Ati,20902,2009,citypopulation.de,
2081452.331,1366997.52,504,1004,Mongo,TCD-GUE,Guera,CD,Chad,Provincial capital,0,0, ,0,0, ,Mongo,37628,2009,citypopulation.de,
946215.2622,1345708.067,505,1005,Kano,NGA-KAN,Kano,NI,Nigeria,Provincial capital,4748000,2,"1,000,000 to 4,999,999",0,1,UN_Habitat_2020,Kano,2166554,1991,citypopulation.de,
1040874.468,1322863.29,506,1006,Dutse,NGA-JIG,Jigawa,NI,Nigeria,Provincial capital,0,0, ,0,0, ,Dutse,,,,
1159169.894,611634.4469,507,1007,Bafoussam,CMR-OUE,Ouest,CM,Cameroon,Provincial capital,0,0, ,0,0, ,Bafoussam,239287,2005,citypopulation.de,
1027590.591,462938.7603,508,1008,Buea,CMR-SOU,Sud-Ouest,CM,Cameroon,Provincial capital,0,0, ,0,0, ,Buea,90090,2005,citypopulation.de,
1080508.65,460890.5791,509,1009,Douala,CMR-LTT,Littoral,CM,Cameroon,Other,3408000,2,"1,000,000 to 4,999,999",46280,0,UN_Habitat_2020,Douala,1906962,2005,citypopulation.de,
976557.0582,417032.9254,510,1010,Malabo,GNQ-BKN,Bioko Norte,EK,Equatorial Guinea,National and provincial capital,0,0, ,46320,0, ,Malabo,132440,2001,citypopulation.de,
951781.6856,384284.193,511,1011,Luba,GNQ-BKS,Bioko Sur,EK,Equatorial Guinea,Provincial capital,0,0, ,46330,0, ,Luba,9011,2001,citypopulation.de,
1240990.067,324970.5576,512,1012,Ebolowa,CMR-SUD,Sud,CM,Cameroon,Provincial capital,0,0, ,0,0, ,Ebolowa,64980,2005,citypopulation.de,
1095940.535,1153948.732,513,1013,Bauchi,NGA-BAU,Bauchi,NI,Nigeria,Provincial capital,0,0, ,0,1, ,Bauchi,206537,1991,citypopulation.de,
989964.1566,1110300.522,514,1014,Jos,NGA-PLA,Plateau,NI,Nigeria,Provincial capital,1108000,2,"1,000,000 to 4,999,999",0,0,UN_Habitat_2020,Jos,510300,1991,citypopulation.de,
948776.0612,865032.0831,515,1015,Makurdi,NGA-BEN,Benue,NI,Nigeria,Provincial capital,0,0, ,0,0, ,Makurdi,151515,1991,citypopulation.de,
1129670.682,664551.8757,516,1016,Bamenda,CMR-NOU,Nord-Ouest,CM,Cameroon,Provincial capital,0,0, ,0,0, ,Bamenda,269530,2005,citypopulation.de,
1092763.59,205941.2067,517,1017,Bata,GNQ-LTR,Litoral,EK,Equatorial Guinea,Provincial capital,0,0, ,46305,0, ,Bata,132235,2001,citypopulation.de,
1176279.928,161430.3865,518,1018,Evinayong,GNQ-CNS,Centro Sur,EK,Equatorial Guinea,Provincial capital,0,0, ,0,0, ,Evinayong,7997,2001,citypopulation.de,
1052414.063,43525.80842,519,1019,Libreville,GAB-EST,Estuaire,GB,Gabon,National and provincial capital,703939,3,"500,000 to 999,999",46430,0,UN_Data_2010_2020,Libreville,703940,2013,citypopulation.de,
2128428.259,2029356.559,520,1020,Faya,TCD-BET,Borkou-Ennedi-Tibesti,CD,Chad,Provincial capital,0,0, ,0,0, ,Faya,50,2023,citypopulation.de,
1705080.789,1588216.893,521,1021,Mao,TCD-KAN,Kanem,CD,Chad,Provincial capital,0,0, ,0,0, ,Mao,35468,2009,citypopulation.de,
1638255.708,1513022.087,522,1022,Bol,TCD-LAC,Lac,CD,Chad,Provincial capital,0,0, ,0,0, ,Bol,35963,2009,citypopulation.de,
1404485.103,1495937.453,523,1023,Diffa,NER-DIF,Diffa,NG,Niger,Provincial capital,0,0, ,0,1, ,Diffa,39960,2012,citypopulation.de,
1696600.922,1357562.055,524,1024,Ndjamena,TCD-CBG,Chari-Baguirmi,CD,Chad,National and provincial capital,1522000,2,"1,000,000 to 4,999,999",0,0,UN_Habitat_2020,Ndjamena,951418,2009,citypopulation.de,
1465075.519,1328756.139,525,1025,Maiduguri,NGA-BOR,Borno,NI,Nigeria,Provincial capital,1213000,2,"1,000,000 to 4,999,999",0,0,UN_Habitat_2020,Maiduguri,618278,1991,citypopulation.de,
1332049.516,1317155.741,526,1026,Damaturu,NGA-YOB,Yobe,NI,Nigeria,Provincial capital,0,0, ,0,0, ,Damaturu,141897,1991,citypopulation.de,
1823190.875,704522.4408,527,1027,Bozoum,CAF-OPE,Ouham-Pende,CT,Central African Republic,Provincial capital,0,0, ,0,0, ,Bozoum,75139,2021,citypopulation.de,sub-prefecture
1735805.311,661641.806,528,1028,Bouar,CAF-NMM,Nana-Mambere,CT,Central African Republic,Provincial capital,0,0, ,0,0, ,Bouar,71680,2021,citypopulation.de,
2066351.057,486475.7509,529,1029,Bangui,CAF-OMP,Ombella-Mpoko,CT,Central African Republic,National and provincial capital,0,0, ,0,0, ,Bangui,812407,2021,citypopulation.de,
2357746.52,481356.4936,530,1030,Mobaye,CAF-BKO,Basse-Kotto,CT,Central African Republic,Provincial capital,0,0, ,0,0, ,Mobaye,7179,2021,citypopulation.de,
2003082.626,430688.5306,531,1031,Mbaiki,CAF-LOB,Lobaye,CT,Central African Republic,Provincial capital,0,0, ,0,0, ,Mbaiki,21867,2021,citypopulation.de,
2003750.868,178119.5267,532,1032,Impfondo,COG-LIK,Likouala,CF,Congo,Provincial capital,0,0, ,0,0, ,Impfondo,38240,2023,citypopulation.de,
2032248.224,5343.000198,533,1033,Mbandaka,ZAR-EQT,Equateur,CG,"Congo, DRC",Provincial capital,0,0, ,0,0, ,Mbandaka,262814,2004,citypopulation.de,
1523407.71,509828.3783,534,1034,Bertoua,CMR-EST,Est,CM,Cameroon,Provincial capital,0,0, ,0,0, ,Bertoua,88462,2005,citypopulation.de,
-9664535.075,4320178.251,535,501,Nashville,USA-TNN,Tennessee,US,United States,Provincial capital,670820,3,"500,000 to 999,999",0,0,US_Census_2019,Nashville,687788,2023,citypopulation.de,
1696063.916,6934314.305,536,1501,Gorzow Wielkopolski,POL-GRZ,Gorzow,PL,Poland,Provincial capital,122455,5,"100,000 to 249,999",0,0,UN_Data_2010_2020,Gorzow Wielkopolski,115247,2023,citypopulation.de,
1757178.314,473430.5558,537,1035,Berberati,CAF-HSN,Haute-Sangha,CT,Central African Republic,Provincial capital,0,0, ,0,0, ,Berberati,103713,2021,citypopulation.de,
1281732.324,430576.0691,538,1036,Yaounde,CMR-CNT,Centre,CM,Cameroon,National and provincial capital,3420000,2,"1,000,000 to 4,999,999",0,0,UN_Habitat_2020,Yaounde,1817524,2005,citypopulation.de,
1785564.459,392202.6466,539,1037,Nola,CAF-SNG,Sangha,CT,Central African Republic,Provincial capital,0,0, ,0,0, ,Nola,31923,2021,citypopulation.de,
1261249.984,239727.058,540,1038,Ebebiyin,GNQ-KNT,Kie-Ntem,EK,Equatorial Guinea,Provincial capital,0,0, ,0,0, ,Ebebiyin,19515,2001,citypopulation.de,
1259135.024,180695.3633,541,1039,Mongomo,GNQ-WLN,Wele-Nzas,EK,Equatorial Guinea,Provincial capital,0,0, ,0,0, ,Mongomo,5791,2001,citypopulation.de,
1787234.576,178690.8184,542,1040,Ouesso,COG-SNG,Sangha,CF,Congo,Provincial capital,0,0, ,0,0, ,Ouesso,75095,2023,citypopulation.de,
1288968.864,177912.0561,543,1041,Oyem,GAB-WNT,Woleu-Ntem,GB,Gabon,Provincial capital,0,0, ,0,0, ,Oyem,60685,2013,citypopulation.de,
1431235.175,62562.11304,544,1042,Makokou,GAB-OIV,Ogooue-Ivindo,GB,Gabon,Provincial capital,0,0, ,0,0, ,Makokou,20653,2013,citypopulation.de,
1594985.7,1185983.218,545,1043,Maroua,CMR-ENO,Extreme-Nord,CM,Cameroon,Provincial capital,0,0, ,0,0, ,Maroua,201371,2005,citypopulation.de,
1711092.037,1149875.679,546,1044,Bongor,TCD-MKE,Mayo Kebi,CD,Chad,Provincial capital,0,0, ,0,0, ,Bongor,44578,2009,citypopulation.de,
1815064.666,1050565.165,547,1045,Lai,TCD-TND,Tandjile,CD,Chad,Provincial capital,0,0, ,0,0, ,Lai,18945,2009,citypopulation.de,
1491124.282,1039621.661,548,1046,Garoua,CMR-NOR,Nord,CM,Cameroon,Provincial capital,0,0, ,0,0, ,Garoua,235996,2005,citypopulation.de,
1387597.491,1032967.483,549,1047,Yola,NGA-ADM,Adamawa,NI,Nigeria,Provincial capital,0,0, ,0,0, ,Yola,54810,1991,citypopulation.de,
1265591.116,992949.0066,550,1048,Jalingo,NGA-TAR,Taraba,NI,Nigeria,Provincial capital,0,0, ,0,0, ,Jalingo,67226,1991,citypopulation.de,
1875844.437,966592.2817,551,1049,Doba,TCD-LOR,Logone Oriental,CD,Chad,Provincial capital,0,0, ,0,0, ,Doba,49647,2009,citypopulation.de,
1791097.816,955771.5422,552,1050,Moundou,TCD-LOC,Logone Occidental,CD,Chad,Provincial capital,0,0, ,0,0, ,Moundou,137251,2009,citypopulation.de,
1512163.671,817533.6329,553,1051,Ngaoundere,CMR-ADM,Adamoua,CM,Cameroon,Provincial capital,0,0, ,0,0, ,Ngaoundere,,,,
2257926.662,1235883.116,554,1052,Am Timan,TCD-SLM,Salamat,CD,Chad,Provincial capital,0,0, ,0,0, ,Am Timan,52270,2009,citypopulation.de,
2047833.395,1022592.053,555,1053,Sarh,TCD-MCH,Moyen-Chari,CD,Chad,Provincial capital,0,0, ,0,0, ,Sarh,97224,2009,citypopulation.de,
2298859.287,939576.4163,556,1054,Ndele,CAF-BBN,Bamingui-Bangoran,CT,Central African Republic,Provincial capital,0,0, ,0,0, ,Ndele,27071,2021,citypopulation.de,
2133626.988,781182.4464,557,1055,Kaga Bandoro,CAF-GRB,Gribingui,CT,Central African Republic,Provincial capital,0,0, ,0,0, ,Kaga Bandoro,,,,
2448361.144,729391.0089,558,1056,Bria,CAF-HKO,Haute-Kotto,CT,Central African Republic,Provincial capital,0,0, ,0,0, ,Bria,47226,2021,citypopulation.de,
1943081.314,724125.2127,559,1057,Bossangoa,CAF-OUH,Ouham,CT,Central African Republic,Provincial capital,0,0, ,0,0, ,Bossangoa,55353,2021,citypopulation.de,
2126202.087,643032.2372,560,1058,Sibut,CAF-KGR,Kemo-Gribingui,CT,Central African Republic,Provincial capital,0,0, ,0,0, ,Sibut,31986,2021,citypopulation.de,
2301085.459,642171.2836,561,1059,Bambari,CAF-OUA,Ouaka,CT,Central African Republic,Provincial capital,0,0, ,0,0, ,Bambari,83029,2021,citypopulation.de,
998647.4152,3987251.761,562,1060,Kebili,TUN-QBL,Quibili,TS,Tunisia,Provincial capital,0,0, ,0,0, ,Kebili,26310,2014,citypopulation.de,
1159581.671,3948518.283,563,1061,Medemine,TUN-MDN,Madaniyin,TS,Tunisia,Provincial capital,0,0, ,0,0, ,Medemine,,,,
1165148.095,3895304.371,564,1062,Tataouine,TUN-TTW,Tatawin,TS,Tunisia,Provincial capital,0,0, ,0,0, ,Tataouine,70200,2023,citypopulation.de,
1092973.983,3521377.664,565,1063,Ghadamis,LBY-GHD,Ghadamis,LY,Libya,Other,0,0, ,0,1, ,Ghadamis,9874,2006,citypopulation.de,
988851.0709,5529579.231,566,1064,Genoa,ITA-LIG,Liguria,IT,Italy,Provincial capital,579049,3,"500,000 to 999,999",39470,0,UN_Data_2010_2020,Genoa,561947,2024,citypopulation.de,
1247640.507,5431701.769,567,1065,Florence,ITA-TSC,Toscana,IT,Italy,Other,0,0, ,0,0, ,Florence,363837,2024,citypopulation.de,
964249.0267,5155138.772,568,1066,Ajaccio,FRA-COR,Corse,FR,France,Provincial capital,0,0, ,39100,0, ,Ajaccio,73822,2021,citypopulation.de,
1014009.17,4753951.909,569,1067,Cagliari,ITA-SRD,Sardegna,IT,Italy,Provincial capital,154187,5,"100,000 to 249,999",39210,0,UN_Data_2010_2020,Cagliari,147378,2024,citypopulation.de,
1097824.066,4480650.095,570,1068,Bizerte,TUN-BNZ,Banzart,TS,Tunisia,Provincial capital,0,0, ,45440,0, ,Bizerte,154300,2023,citypopulation.de,
1135458.514,4420538.99,571,1069,L'Ariana,TUN-ARY,Aryanah,TS,Tunisia,Provincial capital,0,0, ,0,0, ,L'Ariana,,,,
1131674.431,4413907.667,572,1070,Tunis,TUN-TUN,Tunis,TS,Tunisia,National and provincial capital,1056247,2,"1,000,000 to 4,999,999",45430,1,UN_Data_2010_2020,Tunis,599368,2023,citypopulation.de,
1023248.465,4400844.894,573,1071,Beja,TUN-BAJ,Bajah,TS,Tunisia,Provincial capital,0,0, ,0,0, ,Beja,64900,2023,citypopulation.de,
974045.371,4369641.061,574,1072,Jendouba,TUN-JND,Jundubah,TS,Tunisia,Provincial capital,0,0, ,0,0, ,Jendouba,47500,2023,citypopulation.de,
964773.0095,4323583.075,575,1073,Le Kef,TUN-AKA,Al Kaf,TS,Tunisia,Provincial capital,0,0, ,0,0, ,Le Kef,,,,
1044544.337,4312089.942,576,1074,Siliana,TUN-SLY,Silyanah,TS,Tunisia,Provincial capital,0,0, ,0,0, ,Siliana,35900,2023,citypopulation.de,
970338.4196,4193369.354,577,1075,Kasserine,TUN-AQS,Al Qasrayn,TS,Tunisia,Provincial capital,0,0, ,0,0, ,Kasserine,,,,
1057535.642,4166150.295,578,1076,Sdid Bouzid,TUN-SBZ,Sidi Bu Zayd,TS,Tunisia,Provincial capital,0,0, ,0,0, ,Sdid Bouzid,52300,2023,citypopulation.de,
1197715.049,4129313.666,579,1077,Sfax,TUN-SFQ,Safaqis,TS,Tunisia,Other,0,0, ,45390,0, ,Sfax,286636,2023,citypopulation.de,
978164.0811,4085608.456,580,1078,Gafsa,TUN-QFS,Qafsah,TS,Tunisia,Provincial capital,0,0, ,0,0, ,Gafsa,103400,2023,citypopulation.de,
1124661.308,4014443.715,581,1079,Gabes,TUN-QAB,Qabis,TS,Tunisia,Provincial capital,0,0, ,0,0, ,Gabes,107634,2023,citypopulation.de,
1195015.001,4363549.463,582,1080,Nabeul,TUN-NAB,Nabul,TS,Tunisia,Provincial capital,0,0, ,0,0, ,Nabeul,81200,2023,citypopulation.de,
1129558.476,4355800.722,583,1081,Zaghouan,TUN-ZGH,Zaghwan,TS,Tunisia,Provincial capital,0,0, ,0,0, ,Zaghouan,22600,2023,citypopulation.de,
1183980.341,4277192.864,584,1082,Sousse,TUN-SUS,Susah,TS,Tunisia,Provincial capital,0,0, ,45410,0, ,Sousse,250540,2023,citypopulation.de,
1198609.728,4263629.379,585,1083,Monasir,TUN-AMN,Al Munastir,TS,Tunisia,Provincial capital,548828,3,"500,000 to 999,999",0,0,UN_Data_2010_2020,Monasir,,,,
1115054.319,4259420.378,586,1084,Kairouan,TUN-AQY,Al Qayrawan,TS,Tunisia,Provincial capital,0,0, ,0,0, ,Kairouan,,,,
1229064.743,4229838.993,587,1085,Mahdia,TUN-AMH,Al Mahdiyah,TS,Tunisia,Provincial capital,0,0, ,45400,0, ,Mahdia,,,,
1877592.717,5027103.301,588,1086,Bari,ITA-PUG,Puglia,IT,Italy,Provincial capital,322116,4,"250,000 to 499,999",40530,0,UN_Data_2010_2020,Bari,316212,2024,citypopulation.de,
1631498.054,5095741.94,589,1087,Campobasso,ITA-MOL,Molise,IT,Italy,Provincial capital,0,0, ,0,0, ,Campobasso,,,,
1586305.462,4987793.296,590,1088,Naples,ITA-CMP,Campania,IT,Italy,Other,962666,3,"500,000 to 999,999",39960,0,UN_Data_2010_2020,Naples,911697,2024,citypopulation.de,
1758736.225,4959679.593,591,1089,Potenza,ITA-BSL,Basilicata,IT,Italy,Provincial capital,0,0, ,0,0, ,Potenza,,,,
1846901.261,4707930.134,592,1090,Catanzaro,ITA-CLB,Calabria,IT,Italy,Provincial capital,0,0, ,40430,0, ,Catanzaro,84115,2024,citypopulation.de,
1487116.783,4596533.604,593,1091,Palermo,ITA-SIC,Sicilia,IT,Italy,Provincial capital,665903,3,"500,000 to 999,999",40130,0,UN_Data_2010_2020,Palermo,628894,2024,citypopulation.de,
1614578.389,4288656.492,594,1092,Valletta,MLT,Malta,MT,Malta,National capital,5827,7,"Less than 50,000",40330,0,UN_Data_2010_2020,Valletta,5157,2021,citypopulation.de,
1261694.81,5543615.76,595,1093,Bologna,ITA-ERM,Emilia-Romagna,IT,Italy,Provincial capital,389949,4,"250,000 to 499,999",0,0,UN_Data_2010_2020,Bologna,390518,2024,citypopulation.de,
1387782.849,5452554.331,596,1094,San Marino,SMR,San Marino,SM,San Marino,National capital,4127,7,"Less than 50,000",0,1,UN_Data_2010_2020,San Marino,33908,2023,citypopulation.de,
1504594.493,5406977.472,597,1095,Ancona,ITA-MRC,Marche,IT,Italy,Provincial capital,100984,5,"100,000 to 249,999",40660,0,UN_Data_2010_2020,Ancona,99239,2024,citypopulation.de,
1378691.829,5329186.977,598,1096,Perugia,ITA-UMB,Umbria,IT,Italy,Provincial capital,165820,5,"100,000 to 249,999",0,0,UN_Data_2010_2020,Perugia,162527,2024,citypopulation.de,
1492884.572,5214974.204,599,1097,Aquila,ITA-ABR,Abruzzi,IT,Italy,Provincial capital,0,0, ,0,0, ,Aquila,,,,
1393719.951,5143020.499,600,1098,Rome,ITA-LAZ,Lazio,IT,Italy,National and provincial capital,2864467,2,"1,000,000 to 4,999,999",39820,0,UN_Data_2010_2020,Rome,2754719,2024,citypopulation.de,
2051618.473,5445345.751,601,1099,Sarajevo,BIH,Bosnia & Herzegovina,BK,Bosnia & Herzegovina,National capital,0,0, ,0,0, ,Sarajevo,348363,2013,citypopulation.de,
2235662.995,5211037.659,602,1100,Bajram Curri,ALB-TRP,Tropoje,AL,Albania,Provincial capital,0,0, ,0,0, ,Bajram Curri,5340,2011,citypopulation.de,
2173847.288,5172070.886,603,1101,Shkoder,ALB-SHK,Shkoder,AL,Albania,Provincial capital,0,0, ,0,1, ,Shkoder,76000,2011,citypopulation.de,
2187873.535,5129275.441,604,1102,Lezhe,ALB-LEZ,Lezhe,AL,Albania,Provincial capital,0,0, ,0,1, ,Lezhe,15510,2011,citypopulation.de,
2165609.868,5060694.538,605,1103,Durres,ALB-DRR,Durres,AL,Albania,Provincial capital,113249,5,"100,000 to 249,999",41670,1,UN_Data_2010_2020,Durres,113249,2011,citypopulation.de,
2178856.662,4972598.504,606,1104,Fier,ALB-FIE,Fier,AL,Albania,Provincial capital,0,0, ,0,1, ,Fier,55845,2011,citypopulation.de,
2169617.367,4934771.124,607,1105,Vlore,ALB-VLO,Vlore,AL,Albania,Provincial capital,0,0, ,41690,1, ,Vlore,79513,2011,citypopulation.de,
2272315.611,5590039.83,608,1106,Belgrade,SRB,Serbia,RB,Serbia,National capital,1382547,2,"1,000,000 to 4,999,999",0,0,UN_Data_2010_2020,Belgrade,1197714,2022,citypopulation.de,
2159598.601,5236173.475,609,1107,Podgorica,MON,Montenegro,MJ,Montenegro,National capital,185937,5,"100,000 to 249,999",0,0,UN_Data_2010_2020,Podgorica,173024,2023,citypopulation.de,
2302454.015,4914495.694,610,1108,Erseke,ALB-KLN,Kolonje,AL,Albania,Provincial capital,0,0, ,0,0, ,Erseke,,,,
2385948.32,5158483.43,611,1109,Skopje,MKD,Macedonia,MK,North Macedonia,National capital,546824,3,"500,000 to 999,999",0,0,UN_Data_2010_2020,Skopje,422540,2021,citypopulation.de,
2300306.006,4997602.273,612,1110,Pogradec,ALB-PGR,Pogradec,AL,Albania,Provincial capital,0,0, ,0,1, ,Pogradec,20848,2011,citypopulation.de,
2311734.39,4955964.809,613,1111,Korce,ALB-KOR,Korce,AL,Albania,Provincial capital,0,0, ,0,1, ,Korce,51152,2011,citypopulation.de,
2321345.376,4816366.945,614,1112,Ioannina,GRC-IPR,Ipiros,GR,Greece,Provincial capital,0,0, ,0,0, ,Ioannina,88226,2021,citypopulation.de,
2495671.699,4813764.564,615,1113,Larisa,GRC-THS,Thessalia,GR,Greece,Provincial capital,144651,5,"100,000 to 249,999",0,0,UN_Data_2010_2020,Larisa,146374,2021,citypopulation.de,
2194775.448,5003495.855,616,1114,Lushnje,ALB-LSH,Lushnje,AL,Albania,Provincial capital,0,0, ,0,1, ,Lushnje,27000,2011,citypopulation.de,
2248653.306,4992699.181,617,1115,Gramsh,ALB-GRM,Gramsh,AL,Albania,Provincial capital,0,0, ,0,1, ,Gramsh,8440,2011,citypopulation.de,
